Packet ID,Source Address,Hop Count,New Addresses Seen,Port,Protocol,flow_window_packet_count,prefix_window_packet_count
419,34000000,4000000,3000000,0,1000000,6000000,8000000
418,53000000,5000000,3000000,0,1000000,3000000,23000000
420,14000000,3000000,3000000,0,1000000,20000000,60000000
419,35000000,4000000,3000000,0,1000000,6000000,9000000
418,94000000,7000000,3000000,0,1000000,8000000,51000000
418,55000000,5000000,3000000,0,1000000,3000000,24000000
418,74000000,6000000,3000000,0,1000000,4000000,28000000
94,1000000,1000000,0,8000000,0,4000000,127000000
418,95000000,7000000,3000000,0,1000000,7000000,52000000
417,1000000,1000000,0,8000000,1000000,10000000,128000000
417,0,1000000,0,7000000,1000000,10000000,129000000
418,73000000,6000000,3000000,0,1000000,12000000,29000000
418,75000000,6000000,3000000,0,1000000,9000000,30000000
417,3000000,1000000,0,10000000,1000000,7000000,130000000
417,5000000,1000000,0,12000000,1000000,10000000,131000000
420,13000000,3000000,3000000,0,1000000,8000000,61000000
94,5000000,1000000,0,12000000,0,3000000,132000000
418,2000000,1000000,0,9000000,1000000,9000000,133000000
421,33000000,4000000,3000000,0,1000000,20000000,10000000
419,54000000,5000000,3000000,0,1000000,5000000,25000000
94,3000000,1000000,0,10000000,0,4000000,134000000
418,93000000,7000000,3000000,0,1000000,18000000,53000000
421,15000000,3000000,3000000,0,1000000,8000000,62000000
418,4000000,1000000,0,11000000,1000000,11000000,135000000
420,34000000,4000000,3000000,0,1000000,8000000,11000000
94,4000000,1000000,0,11000000,0,4000000,136000000
94,2000000,1000000,0,9000000,0,3000000,137000000
419,53000000,5000000,3000000,0,1000000,6000000,26000000
421,14000000,3000000,3000000,0,1000000,21000000,63000000
94,0,1000000,0,7000000,0,4000000,138000000
420,35000000,4000000,3000000,0,1000000,10000000,12000000
419,94000000,7000000,3000000,0,1000000,9000000,54000000
419,74000000,6000000,3000000,0,1000000,5000000,31000000
419,55000000,5000000,3000000,0,1000000,6000000,27000000
418,0,1000000,0,7000000,1000000,11000000,139000000
418,1000000,1000000,0,8000000,1000000,11000000,140000000
419,95000000,7000000,3000000,0,1000000,8000000,55000000
419,73000000,6000000,3000000,0,1000000,13000000,32000000
419,75000000,6000000,3000000,0,1000000,15000000,33000000
418,3000000,1000000,0,10000000,1000000,9000000,141000000
418,5000000,1000000,0,12000000,1000000,11000000,142000000
421,13000000,3000000,3000000,0,1000000,9000000,64000000
419,2000000,1000000,0,9000000,1000000,11000000,143000000
422,33000000,4000000,3000000,0,1000000,22000000,13000000
420,54000000,5000000,3000000,0,1000000,8000000,28000000
419,93000000,7000000,3000000,0,1000000,19000000,56000000
422,15000000,3000000,3000000,0,1000000,9000000,65000000
419,4000000,1000000,0,11000000,1000000,12000000,144000000
421,34000000,4000000,3000000,0,1000000,10000000,14000000
420,53000000,5000000,3000000,0,1000000,9000000,29000000
422,14000000,3000000,3000000,0,1000000,22000000,66000000
421,35000000,4000000,3000000,0,1000000,12000000,15000000
420,94000000,7000000,3000000,0,1000000,10000000,57000000
420,74000000,6000000,3000000,0,1000000,7000000,34000000
420,55000000,5000000,3000000,0,1000000,8000000,30000000
419,0,1000000,0,7000000,1000000,12000000,145000000
419,1000000,1000000,0,8000000,1000000,12000000,146000000
420,95000000,7000000,3000000,0,1000000,9000000,58000000
420,73000000,6000000,3000000,0,1000000,14000000,35000000
420,75000000,6000000,3000000,0,1000000,21000000,36000000
419,3000000,1000000,0,10000000,1000000,11000000,147000000
419,5000000,1000000,0,12000000,1000000,12000000,148000000
420,2000000,1000000,0,9000000,1000000,13000000,149000000
422,13000000,3000000,3000000,0,1000000,10000000,1000000
423,33000000,4000000,3000000,0,1000000,24000000,16000000
421,54000000,5000000,3000000,0,1000000,11000000,31000000
420,93000000,7000000,3000000,0,1000000,20000000,59000000
423,15000000,3000000,3000000,0,1000000,10000000,2000000
420,4000000,1000000,0,11000000,1000000,13000000,150000000
422,34000000,4000000,4000000,0,1000000,12000000,17000000
421,53000000,5000000,3000000,0,1000000,1000000,32000000
423,14000000,3000000,3000000,0,1000000,1000000,3000000
422,35000000,4000000,2000000,0,1000000,14000000,18000000
421,94000000,7000000,3000000,0,1000000,2000000,60000000
421,74000000,6000000,3000000,0,1000000,3000000,37000000
420,0,1000000,0,7000000,1000000,13000000,151000000
421,55000000,5000000,3000000,0,1000000,2000000,33000000
420,1000000,1000000,0,8000000,1000000,2000000,152000000
421,95000000,7000000,3000000,0,1000000,10000000,61000000
421,73000000,6000000,3000000,0,1000000,3000000,38000000
421,75000000,6000000,3000000,0,1000000,27000000,39000000
420,3000000,1000000,0,10000000,1000000,13000000,153000000
420,5000000,1000000,0,12000000,1000000,13000000,154000000
421,2000000,1000000,0,9000000,1000000,4000000,155000000
423,13000000,3000000,3000000,0,1000000,2000000,4000000
424,33000000,4000000,3000000,0,1000000,5000000,19000000
422,54000000,5000000,3000000,0,1000000,3000000,34000000
421,93000000,7000000,3000000,0,1000000,6000000,62000000
424,15000000,3000000,3000000,0,1000000,3000000,5000000
423,34000000,4000000,3000000,0,1000000,6000000,20000000
421,4000000,1000000,0,11000000,1000000,14000000,156000000
422,53000000,5000000,4000000,0,1000000,2000000,35000000
424,14000000,3000000,3000000,0,1000000,2000000,6000000
423,35000000,4000000,3000000,0,1000000,16000000,21000000
422,94000000,7000000,3000000,0,1000000,8000000,63000000
422,74000000,6000000,3000000,0,1000000,9000000,40000000
421,0,1000000,0,7000000,1000000,14000000,157000000
422,55000000,5000000,2000000,0,1000000,5000000,36000000
421,1000000,1000000,0,8000000,1000000,8000000,158000000
422,95000000,7000000,3000000,0,1000000,11000000,64000000
422,73000000,6000000,3000000,0,1000000,9000000,41000000
422,75000000,6000000,3000000,0,1000000,1000000,42000000
421,3000000,1000000,0,10000000,1000000,2000000,159000000
421,5000000,1000000,0,12000000,1000000,14000000,160000000
422,2000000,1000000,0,9000000,1000000,10000000,1000000
424,13000000,3000000,3000000,0,1000000,5000000,7000000
423,54000000,5000000,3000000,0,1000000,2000000,37000000
425,33000000,4000000,3000000,0,1000000,11000000,22000000
95,1000000,1000000,0,8000000,0,5000000,2000000
425,15000000,3000000,3000000,0,1000000,3000000,8000000
422,93000000,7000000,3000000,0,1000000,12000000,65000000
424,34000000,4000000,3000000,0,1000000,12000000,23000000
422,4000000,1000000,0,11000000,1000000,15000000,3000000
423,53000000,5000000,3000000,0,1000000,3000000,38000000
425,14000000,3000000,3000000,0,1000000,3000000,9000000
95,5000000,1000000,0,12000000,0,4000000,4000000
424,35000000,4000000,3000000,0,1000000,4000000,24000000
95,3000000,1000000,0,10000000,0,5000000,5000000
423,94000000,7000000,3000000,0,1000000,13000000,1000000
423,74000000,6000000,3000000,0,1000000,2000000,43000000
95,4000000,1000000,0,11000000,0,5000000,6000000
95,2000000,1000000,0,9000000,0,4000000,7000000
422,0,1000000,0,7000000,1000000,15000000,8000000
423,55000000,5000000,3000000,0,1000000,5000000,39000000
423,95000000,7000000,3000000,0,1000000,6000000,2000000
422,1000000,1000000,0,8000000,1000000,14000000,9000000
423,73000000,6000000,3000000,0,1000000,3000000,44000000
423,75000000,6000000,3000000,0,1000000,3000000,45000000
422,3000000,1000000,0,10000000,1000000,8000000,10000000
95,0,1000000,0,7000000,0,5000000,11000000
422,5000000,1000000,0,12000000,1000000,15000000,12000000
423,2000000,1000000,0,9000000,1000000,16000000,13000000
425,13000000,3000000,3000000,0,1000000,8000000,10000000
424,54000000,5000000,3000000,0,1000000,4000000,40000000
426,33000000,4000000,3000000,0,1000000,17000000,25000000
423,93000000,7000000,3000000,0,1000000,1000000,3000000
426,15000000,3000000,3000000,0,1000000,9000000,11000000
425,34000000,4000000,3000000,0,1000000,18000000,26000000
423,4000000,1000000,0,11000000,1000000,16000000,14000000
424,53000000,5000000,3000000,0,1000000,2000000,41000000
426,14000000,3000000,3000000,0,1000000,4000000,12000000
425,35000000,4000000,3000000,0,1000000,10000000,27000000
424,94000000,7000000,3000000,0,1000000,2000000,4000000
424,74000000,6000000,3000000,0,1000000,5000000,46000000
423,0,1000000,0,7000000,1000000,16000000,15000000
424,73000000,6000000,3000000,0,1000000,3000000,47000000
423,1000000,1000000,0,8000000,1000000,4000000,16000000
424,55000000,5000000,3000000,0,1000000,11000000,42000000
424,95000000,7000000,3000000,0,1000000,3000000,5000000
424,75000000,6000000,3000000,0,1000000,5000000,48000000
423,5000000,1000000,0,12000000,1000000,16000000,17000000
423,3000000,1000000,0,10000000,1000000,14000000,18000000
424,2000000,1000000,0,9000000,1000000,21000000,19000000
426,13000000,3000000,3000000,0,1000000,5000000,13000000
427,33000000,4000000,3000000,0,1000000,6000000,28000000
425,54000000,5000000,3000000,0,1000000,6000000,43000000
424,93000000,7000000,3000000,0,1000000,2000000,6000000
427,15000000,3000000,3000000,0,1000000,12000000,14000000
426,34000000,4000000,3000000,0,1000000,20000000,29000000
425,53000000,5000000,3000000,0,1000000,5000000,44000000
424,4000000,1000000,0,11000000,1000000,17000000,20000000
427,14000000,3000000,3000000,0,1000000,5000000,15000000
426,35000000,4000000,3000000,0,1000000,16000000,30000000
425,94000000,7000000,3000000,0,1000000,5000000,7000000
425,74000000,6000000,3000000,0,1000000,8000000,49000000
424,0,1000000,0,7000000,1000000,17000000,21000000
425,73000000,6000000,3000000,0,1000000,9000000,50000000
424,1000000,1000000,0,8000000,1000000,10000000,22000000
425,95000000,7000000,3000000,0,1000000,6000000,8000000
425,55000000,5000000,3000000,0,1000000,14000000,45000000
425,75000000,6000000,3000000,0,1000000,7000000,51000000
424,5000000,1000000,0,12000000,1000000,17000000,23000000
424,3000000,1000000,0,10000000,1000000,20000000,24000000
425,2000000,1000000,0,9000000,1000000,23000000,25000000
427,13000000,3000000,3000000,0,1000000,11000000,16000000
426,54000000,5000000,3000000,0,1000000,8000000,46000000
428,33000000,4000000,3000000,0,1000000,12000000,31000000
425,93000000,7000000,3000000,0,1000000,3000000,9000000
428,15000000,3000000,3000000,0,1000000,15000000,17000000
426,53000000,5000000,3000000,0,1000000,6000000,47000000
427,34000000,4000000,3000000,0,1000000,22000000,32000000
425,4000000,1000000,0,11000000,1000000,18000000,26000000
428,14000000,3000000,3000000,0,1000000,6000000,18000000
427,35000000,4000000,3000000,0,1000000,22000000,33000000
426,94000000,7000000,3000000,0,1000000,8000000,10000000
425,0,1000000,0,7000000,1000000,18000000,27000000
426,74000000,6000000,3000000,0,1000000,11000000,52000000
426,73000000,6000000,3000000,0,1000000,12000000,53000000
425,1000000,1000000,0,8000000,1000000,16000000,28000000
426,55000000,5000000,3000000,0,1000000,17000000,48000000
426,95000000,7000000,3000000,0,1000000,9000000,11000000
426,75000000,6000000,3000000,0,1000000,9000000,54000000
425,5000000,1000000,0,12000000,1000000,18000000,29000000
425,3000000,1000000,0,10000000,1000000,23000000,30000000
426,2000000,1000000,0,9000000,1000000,25000000,31000000
428,13000000,3000000,3000000,0,1000000,16000000,19000000
429,33000000,4000000,3000000,0,1000000,18000000,34000000
427,54000000,5000000,3000000,0,1000000,10000000,49000000
426,93000000,7000000,3000000,0,1000000,4000000,12000000
429,15000000,3000000,3000000,0,1000000,16000000,20000000
428,34000000,4000000,3000000,0,1000000,24000000,35000000
427,53000000,5000000,3000000,0,1000000,7000000,50000000
426,4000000,1000000,0,11000000,1000000,19000000,32000000
429,14000000,3000000,3000000,0,1000000,7000000,21000000
428,35000000,4000000,3000000,0,1000000,26000000,36000000
96,1000000,1000000,0,8000000,0,1000000,33000000
427,94000000,7000000,3000000,0,1000000,11000000,13000000
427,74000000,6000000,3000000,0,1000000,14000000,55000000
426,0,1000000,0,7000000,1000000,19000000,34000000
427,73000000,6000000,3000000,0,1000000,15000000,56000000
426,1000000,1000000,0,8000000,1000000,19000000,35000000
427,55000000,5000000,3000000,0,1000000,20000000,51000000
427,95000000,7000000,3000000,0,1000000,12000000,14000000
427,75000000,6000000,3000000,0,1000000,11000000,57000000
426,5000000,1000000,0,12000000,1000000,19000000,36000000
426,3000000,1000000,0,10000000,1000000,25000000,37000000
96,5000000,1000000,0,12000000,0,2000000,38000000
96,3000000,1000000,0,10000000,0,1000000,39000000
427,2000000,1000000,0,9000000,1000000,27000000,40000000
429,13000000,3000000,3000000,0,1000000,17000000,22000000
430,33000000,4000000,3000000,0,1000000,24000000,37000000
428,54000000,5000000,3000000,0,1000000,12000000,52000000
427,93000000,7000000,3000000,0,1000000,5000000,15000000
430,15000000,3000000,3000000,0,1000000,17000000,23000000
96,4000000,1000000,0,11000000,0,1000000,41000000
96,2000000,1000000,0,9000000,0,2000000,42000000
428,53000000,5000000,3000000,0,1000000,8000000,53000000
427,4000000,1000000,0,11000000,1000000,20000000,43000000
429,34000000,4000000,3000000,0,1000000,26000000,38000000
430,14000000,3000000,3000000,0,1000000,8000000,24000000
96,0,1000000,0,7000000,0,1000000,44000000
429,35000000,4000000,3000000,0,1000000,28000000,39000000
428,94000000,7000000,3000000,0,1000000,14000000,16000000
428,74000000,6000000,3000000,0,1000000,17000000,58000000
427,0,1000000,0,7000000,1000000,20000000,45000000
428,73000000,6000000,3000000,0,1000000,18000000,59000000
428,55000000,5000000,3000000,0,1000000,23000000,54000000
427,1000000,1000000,0,8000000,1000000,20000000,46000000
428,95000000,7000000,3000000,0,1000000,15000000,17000000
428,75000000,6000000,3000000,0,1000000,13000000,60000000
427,5000000,1000000,0,12000000,1000000,20000000,47000000
427,3000000,1000000,0,10000000,1000000,27000000,48000000
428,2000000,1000000,0,9000000,1000000,29000000,49000000
430,13000000,3000000,3000000,0,1000000,18000000,25000000
431,33000000,4000000,3000000,0,1000000,30000000,40000000
429,54000000,5000000,3000000,0,1000000,14000000,55000000
428,93000000,7000000,3000000,0,1000000,6000000,18000000
431,15000000,3000000,3000000,0,1000000,18000000,26000000
429,53000000,5000000,3000000,0,1000000,9000000,56000000
428,4000000,1000000,0,11000000,1000000,21000000,50000000
430,34000000,4000000,3000000,0,1000000,28000000,41000000
431,14000000,3000000,3000000,0,1000000,9000000,27000000
430,35000000,4000000,3000000,0,1000000,30000000,42000000
429,94000000,7000000,3000000,0,1000000,17000000,19000000
429,74000000,6000000,3000000,0,1000000,20000000,61000000
428,0,1000000,0,7000000,1000000,21000000,51000000
429,73000000,6000000,3000000,0,1000000,1000000,62000000
429,55000000,5000000,3000000,0,1000000,26000000,57000000
428,1000000,1000000,0,8000000,1000000,2000000,52000000
429,95000000,7000000,3000000,0,1000000,18000000,20000000
429,75000000,6000000,3000000,0,1000000,2000000,63000000
428,5000000,1000000,0,12000000,1000000,21000000,53000000
428,3000000,1000000,0,10000000,1000000,29000000,54000000
429,2000000,1000000,0,9000000,1000000,31000000,55000000
431,13000000,3000000,3000000,0,1000000,3000000,28000000
432,33000000,4000000,3000000,0,1000000,4000000,43000000
430,54000000,5000000,3000000,0,1000000,16000000,58000000
429,93000000,7000000,3000000,0,1000000,5000000,21000000
432,15000000,3000000,3000000,0,1000000,19000000,29000000
429,4000000,1000000,0,11000000,1000000,22000000,56000000
430,53000000,5000000,3000000,0,1000000,6000000,59000000
431,34000000,4000000,3000000,0,1000000,30000000,44000000
432,14000000,3000000,3000000,0,1000000,10000000,30000000
431,35000000,4000000,3000000,0,1000000,32000000,45000000
430,94000000,7000000,3000000,0,1000000,20000000,22000000
430,74000000,6000000,3000000,0,1000000,3000000,64000000
429,0,1000000,0,7000000,1000000,22000000,57000000
430,73000000,6000000,3000000,0,1000000,2000000,65000000
430,55000000,5000000,3000000,0,1000000,28000000,60000000
429,1000000,1000000,0,8000000,1000000,8000000,58000000
430,95000000,7000000,3000000,0,1000000,19000000,23000000
429,5000000,1000000,0,12000000,1000000,22000000,59000000
430,75000000,6000000,3000000,0,1000000,5000000,66000000
431,54000000,5000000,3000000,0,1000000,18000000,61000000
429,3000000,1000000,0,10000000,1000000,31000000,60000000
430,2000000,1000000,0,9000000,1000000,33000000,61000000
432,13000000,3000000,3000000,0,1000000,9000000,31000000
433,33000000,4000000,3000000,0,1000000,1000000,46000000
433,15000000,3000000,3000000,0,1000000,20000000,32000000
430,93000000,7000000,3000000,0,1000000,2000000,24000000
430,4000000,1000000,0,11000000,1000000,1000000,62000000
431,53000000,5000000,3000000,0,1000000,3000000,62000000
432,34000000,4000000,3000000,0,1000000,2000000,47000000
433,14000000,3000000,3000000,0,1000000,11000000,33000000
432,35000000,4000000,3000000,0,1000000,3000000,48000000
431,94000000,7000000,3000000,0,1000000,21000000,25000000
430,0,1000000,0,7000000,1000000,1000000,63000000
431,74000000,6000000,3000000,0,1000000,6000000,1000000
431,73000000,6000000,3000000,0,1000000,3000000,2000000
431,55000000,5000000,3000000,0,1000000,30000000,63000000
430,1000000,1000000,0,8000000,1000000,1000000,64000000
430,5000000,1000000,0,12000000,1000000,1000000,65000000
431,95000000,7000000,3000000,0,1000000,20000000,26000000
97,1000000,1000000,0,8000000,0,2000000,66000000
431,75000000,6000000,3000000,0,1000000,8000000,3000000
434,33000000,4000000,3000000,0,1000000,2000000,49000000
432,54000000,5000000,3000000,0,1000000,20000000,64000000
430,3000000,1000000,0,10000000,1000000,2000000,67000000
431,2000000,1000000,0,9000000,1000000,3000000,68000000
433,13000000,3000000,3000000,0,1000000,3000000,34000000
431,93000000,7000000,3000000,0,1000000,4000000,27000000
431,4000000,1000000,0,11000000,1000000,2000000,69000000
434,15000000,3000000,3000000,0,1000000,21000000,35000000
432,53000000,5000000,3000000,0,1000000,5000000,65000000
433,34000000,4000000,3000000,0,1000000,5000000,50000000
97,5000000,1000000,0,12000000,0,1000000,70000000
434,14000000,3000000,3000000,0,1000000,12000000,36000000
433,35000000,4000000,3000000,0,1000000,6000000,51000000
97,3000000,1000000,0,10000000,0,2000000,71000000
432,94000000,7000000,3000000,0,1000000,22000000,28000000
97,4000000,1000000,0,11000000,0,2000000,72000000
97,2000000,1000000,0,9000000,0,1000000,73000000
432,74000000,6000000,3000000,0,1000000,9000000,4000000
431,0,1000000,0,7000000,1000000,2000000,74000000
432,73000000,6000000,3000000,0,1000000,4000000,5000000
97,0,1000000,0,7000000,0,2000000,75000000
432,55000000,5000000,3000000,0,1000000,32000000,66000000
432,95000000,7000000,3000000,0,1000000,21000000,29000000
431,5000000,1000000,0,12000000,1000000,2000000,76000000
431,1000000,1000000,0,8000000,1000000,2000000,77000000
432,75000000,6000000,3000000,0,1000000,11000000,6000000
435,33000000,4000000,3000000,0,1000000,4000000,52000000
433,54000000,5000000,3000000,0,1000000,22000000,1000000
431,3000000,1000000,0,10000000,1000000,8000000,78000000
434,13000000,3000000,3000000,0,1000000,9000000,37000000
432,4000000,1000000,0,11000000,1000000,3000000,79000000
432,2000000,1000000,0,9000000,1000000,10000000,80000000
432,93000000,7000000,3000000,0,1000000,10000000,30000000
435,15000000,3000000,3000000,0,1000000,22000000,38000000
433,53000000,5000000,3000000,0,1000000,11000000,2000000
434,34000000,4000000,3000000,0,1000000,8000000,53000000
435,14000000,3000000,3000000,0,1000000,13000000,39000000
434,35000000,4000000,3000000,0,1000000,9000000,54000000
433,94000000,7000000,3000000,0,1000000,1000000,31000000
433,74000000,6000000,3000000,0,1000000,2000000,7000000
432,0,1000000,0,7000000,1000000,3000000,81000000
433,73000000,6000000,3000000,0,1000000,5000000,8000000
433,55000000,5000000,3000000,0,1000000,34000000,3000000
433,95000000,7000000,3000000,0,1000000,2000000,32000000
432,5000000,1000000,0,12000000,1000000,3000000,82000000
432,1000000,1000000,0,8000000,1000000,3000000,83000000
433,75000000,6000000,3000000,0,1000000,14000000,9000000
434,54000000,5000000,3000000,0,1000000,3000000,4000000
432,3000000,1000000,0,10000000,1000000,14000000,84000000
436,33000000,4000000,3000000,0,1000000,6000000,55000000
435,13000000,3000000,3000000,0,1000000,1000000,40000000
433,4000000,1000000,0,11000000,1000000,4000000,85000000
433,93000000,7000000,3000000,0,1000000,2000000,33000000
433,2000000,1000000,0,9000000,1000000,4000000,86000000
436,15000000,3000000,3000000,0,1000000,1000000,41000000
434,53000000,5000000,3000000,0,1000000,3000000,5000000
435,34000000,4000000,3000000,0,1000000,5000000,56000000
436,14000000,3000000,3000000,0,1000000,2000000,42000000
435,35000000,4000000,3000000,0,1000000,2000000,57000000
434,94000000,7000000,3000000,0,1000000,2000000,34000000
434,74000000,6000000,3000000,0,1000000,8000000,10000000
433,0,1000000,0,7000000,1000000,4000000,87000000
434,73000000,6000000,3000000,0,1000000,4000000,11000000
434,55000000,5000000,3000000,0,1000000,3000000,6000000
434,95000000,7000000,3000000,0,1000000,1000000,35000000
434,75000000,6000000,3000000,0,1000000,2000000,12000000
433,1000000,1000000,0,8000000,1000000,4000000,88000000
433,5000000,1000000,0,12000000,1000000,4000000,89000000
435,54000000,5000000,3000000,0,1000000,9000000,7000000
433,3000000,1000000,0,10000000,1000000,3000000,90000000
437,33000000,4000000,3000000,0,1000000,6000000,58000000
436,13000000,3000000,3000000,0,1000000,2000000,43000000
434,4000000,1000000,0,11000000,1000000,5000000,91000000
434,93000000,7000000,3000000,0,1000000,2000000,36000000
434,2000000,1000000,0,9000000,1000000,10000000,92000000
437,15000000,3000000,3000000,0,1000000,2000000,44000000
435,53000000,5000000,3000000,0,1000000,9000000,8000000
436,34000000,4000000,3000000,0,1000000,11000000,59000000
437,14000000,3000000,3000000,0,1000000,5000000,45000000
436,35000000,4000000,3000000,0,1000000,5000000,60000000
435,94000000,7000000,3000000,0,1000000,3000000,37000000
435,74000000,6000000,3000000,0,1000000,14000000,13000000
434,0,1000000,0,7000000,1000000,5000000,93000000
435,73000000,6000000,3000000,0,1000000,7000000,14000000
435,55000000,5000000,3000000,0,1000000,6000000,9000000
435,95000000,7000000,3000000,0,1000000,2000000,38000000
435,75000000,6000000,3000000,0,1000000,8000000,15000000
434,1000000,1000000,0,8000000,1000000,5000000,94000000
434,5000000,1000000,0,12000000,1000000,5000000,95000000
438,33000000,4000000,3000000,0,1000000,10000000,61000000
436,54000000,5000000,3000000,0,1000000,15000000,10000000
434,3000000,1000000,0,10000000,1000000,9000000,96000000
437,13000000,3000000,3000000,0,1000000,3000000,46000000
435,93000000,7000000,3000000,0,1000000,5000000,39000000
435,4000000,1000000,0,11000000,1000000,6000000,97000000
435,2000000,1000000,0,9000000,1000000,16000000,98000000
438,15000000,3000000,3000000,0,1000000,3000000,47000000
436,53000000,5000000,3000000,0,1000000,15000000,11000000
437,34000000,4000000,3000000,0,1000000,17000000,62000000
437,35000000,4000000,3000000,0,1000000,11000000,63000000
438,14000000,3000000,3000000,0,1000000,8000000,48000000
98,1000000,1000000,0,8000000,0,3000000,99000000
436,94000000,7000000,3000000,0,1000000,4000000,40000000
436,74000000,6000000,3000000,0,1000000,20000000,16000000
435,0,1000000,0,7000000,1000000,6000000,100000000
98,5000000,1000000,0,12000000,0,2000000,101000000
436,73000000,6000000,3000000,0,1000000,8000000,17000000
436,55000000,5000000,3000000,0,1000000,12000000,12000000
98,3000000,1000000,0,10000000,0,3000000,102000000
436,95000000,7000000,3000000,0,1000000,3000000,41000000
435,5000000,1000000,0,12000000,1000000,6000000,103000000
436,75000000,6000000,3000000,0,1000000,14000000,18000000
435,1000000,1000000,0,8000000,1000000,6000000,104000000
437,54000000,5000000,3000000,0,1000000,21000000,13000000
439,33000000,4000000,3000000,0,1000000,12000000,64000000
435,3000000,1000000,0,10000000,1000000,15000000,105000000
98,4000000,1000000,0,11000000,0,3000000,106000000
438,13000000,3000000,3000000,0,1000000,4000000,49000000
98,2000000,1000000,0,9000000,0,2000000,107000000
436,4000000,1000000,0,11000000,1000000,7000000,108000000
436,2000000,1000000,0,9000000,1000000,1000000,109000000
436,93000000,7000000,3000000,0,1000000,8000000,42000000
98,0,1000000,0,7000000,0,3000000,110000000
439,15000000,3000000,3000000,0,1000000,4000000,50000000
437,53000000,5000000,3000000,0,1000000,17000000,14000000
438,34000000,4000000,3000000,0,1000000,2000000,65000000
438,35000000,4000000,3000000,0,1000000,2000000,66000000
439,14000000,3000000,3000000,0,1000000,3000000,51000000
437,94000000,7000000,3000000,0,1000000,4000000,43000000
437,74000000,6000000,3000000,0,1000000,5000000,19000000
436,0,1000000,0,7000000,1000000,2000000,111000000
437,55000000,5000000,3000000,0,1000000,18000000,15000000
437,73000000,6000000,3000000,0,1000000,9000000,20000000
437,95000000,7000000,3000000,0,1000000,4000000,44000000
436,5000000,1000000,0,12000000,1000000,3000000,112000000
437,75000000,6000000,3000000,0,1000000,20000000,21000000
438,54000000,5000000,3000000,0,1000000,6000000,16000000
440,33000000,4000000,3000000,0,1000000,14000000,1000000
439,13000000,3000000,3000000,0,1000000,5000000,52000000
436,1000000,1000000,0,8000000,1000000,4000000,113000000
436,3000000,1000000,0,10000000,1000000,1000000,114000000
437,4000000,1000000,0,11000000,1000000,2000000,115000000
437,2000000,1000000,0,9000000,1000000,3000000,116000000
437,93000000,7000000,3000000,0,1000000,11000000,45000000
440,15000000,3000000,3000000,0,1000000,2000000,53000000
438,53000000,5000000,3000000,0,1000000,18000000,17000000
439,34000000,4000000,3000000,0,1000000,2000000,2000000
439,35000000,4000000,3000000,0,1000000,3000000,3000000
440,14000000,3000000,3000000,0,1000000,9000000,54000000
438,94000000,7000000,3000000,0,1000000,6000000,46000000
438,74000000,6000000,3000000,0,1000000,11000000,22000000
437,0,1000000,0,7000000,1000000,4000000,117000000
438,73000000,6000000,3000000,0,1000000,10000000,23000000
438,55000000,5000000,3000000,0,1000000,4000000,18000000
438,95000000,7000000,3000000,0,1000000,5000000,47000000
438,75000000,6000000,3000000,0,1000000,6000000,24000000
437,5000000,1000000,0,12000000,1000000,5000000,118000000
439,54000000,5000000,3000000,0,1000000,12000000,19000000
437,3000000,1000000,0,10000000,1000000,3000000,119000000
437,1000000,1000000,0,8000000,1000000,7000000,120000000
441,33000000,4000000,3000000,0,1000000,16000000,4000000
440,13000000,3000000,3000000,0,1000000,6000000,55000000
438,4000000,1000000,0,11000000,1000000,8000000,121000000
438,2000000,1000000,0,9000000,1000000,5000000,122000000
438,93000000,7000000,3000000,0,1000000,14000000,48000000
441,15000000,3000000,3000000,0,1000000,6000000,56000000
439,53000000,5000000,3000000,0,1000000,19000000,20000000
440,34000000,4000000,3000000,0,1000000,4000000,5000000
440,35000000,4000000,3000000,0,1000000,6000000,6000000
441,14000000,3000000,3000000,0,1000000,15000000,57000000
439,94000000,7000000,3000000,0,1000000,7000000,49000000
438,0,1000000,0,7000000,1000000,9000000,123000000
439,74000000,6000000,3000000,0,1000000,1000000,25000000
439,73000000,6000000,3000000,0,1000000,2000000,26000000
439,55000000,5000000,3000000,0,1000000,2000000,21000000
439,95000000,7000000,3000000,0,1000000,6000000,50000000
439,75000000,6000000,3000000,0,1000000,3000000,27000000
438,5000000,1000000,0,12000000,1000000,9000000,124000000
441,13000000,3000000,3000000,0,1000000,7000000,58000000
440,54000000,5000000,3000000,0,1000000,2000000,22000000
438,1000000,1000000,0,8000000,1000000,9000000,125000000
438,3000000,1000000,0,10000000,1000000,5000000,126000000
442,33000000,4000000,3000000,0,1000000,18000000,7000000
439,4000000,1000000,0,11000000,1000000,10000000,127000000
439,2000000,1000000,0,9000000,1000000,3000000,128000000
439,93000000,7000000,3000000,0,1000000,17000000,51000000
440,53000000,5000000,3000000,0,1000000,20000000,23000000
442,15000000,3000000,3000000,0,1000000,7000000,59000000
441,34000000,4000000,3000000,0,1000000,4000000,8000000
441,35000000,4000000,3000000,0,1000000,8000000,9000000
442,14000000,3000000,3000000,0,1000000,5000000,60000000
440,94000000,7000000,3000000,0,1000000,6000000,52000000
440,74000000,6000000,3000000,0,1000000,3000000,28000000
439,0,1000000,0,7000000,1000000,10000000,129000000
440,73000000,6000000,3000000,0,1000000,5000000,29000000
440,55000000,5000000,3000000,0,1000000,4000000,24000000
99,1000000,1000000,0,8000000,0,4000000,130000000
